ENB2012_data,,,,,,,,,,,,,,,,,,,,,,
TAVG,WSPD,PRES,TOTAL_FLOOR_AREA,PROPERTY_TYPE,GLAZED_AREA,EXTENSION_COUNT,WALLS_DESCRIPTION,FLOOR_DESCRIPTION,FLOOR_LEVEL,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_ENERGY_EFF,WALLS_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,LIGHTING_ENV_EFF,LIGHTING_ENERGY_EFF,NUMBER_HEATED_ROOMS,NUMBER_HABITABLE_ROOMS,ENERGY_CONSUMPTION
0.82,612.5,318.5,147,7,4,0.4,3,29.47,29.77,35,0.224045378099565,0.374003544431826,0.0379986401412874,0.92856540939383,66,0.707148071510503,0.488886845468008,0.741533872539904,0.262797022887715,3,2,
0.82,612.5,318.5,147,7,5,0.4,3,28.91,29.64,5,0.654257787488789,0.887259286752999,0.211745658066235,0.351400384483829,16,0.375565262382472,0.919845155789973,0.993796646283995,0.365731991604732,1,1,
0.79,637,343,147,7,2,0.4,3,41.26,46.44,164,0.837272489050646,0.426534891892318,0.364281709240767,0.568202683853963,57,0.281750745488868,0.825687552885643,0.162584500448444,0.643513686280463,1,4,
0.79,637,343,147,7,3,0.4,3,41.3,44.18,88,0.997104120794369,0.466936951928074,0.380392104987889,0.121193621713245,31,0.974516567679991,0.178929957147591,0.951382000842742,0.633074116750177,1,1,
0.79,637,343,147,7,4,0.4,3,42.49,38.81,2,0.59650213150273,0.406805223891766,0.430240813427481,0.994465292581027,30,0.900188979835244,0.411246569536563,0.93849111789793,0.430652399594364,1,1,
0.79,637,343,147,7,5,0.4,3,42.08,38.23,65,0.670381207822768,0.401180647322244,0.833964918010157,0.36471993603184,21,0.579069514225566,0.903705293355549,0.127130071456233,0.768953740873774,1,4,
0.76,661.5,416.5,122.5,7,2,0.4,3,39.32,38.17,44,0.351773709997048,0.349310330333086,0.350419497180705,0.860598093393825,9,0.706825778788901,0.31385761080535,0.714543311601937,0.970446454457676,3,4,
0.76,661.5,416.5,122.5,7,3,0.4,3,39.84,38.48,107,0.941806902123179,0.0445788923510376,0.566090290236984,0.0838676748766105,85,0.557747099414254,0.341764089692695,0.742771687091309,0.618007258539455,1,3,
0.76,661.5,416.5,122.5,7,4,0.4,3,38.89,39.66,70,0.916822762332009,0.585399509918311,0.663537658287235,0.630449296090768,64,0.986607621973191,0.856535775554215,0.740909610157331,0.483930906856562,1,4,
0.76,661.5,416.5,122.5,7,5,0.4,3,39.68,40.1,177,0.542267008584286,0.831647101669142,0.609145079599695,0.101642521969791,24,0.734287227444529,0.0264062309424527,0.0116176878179325,0.745503715329052,1,3,
0.74,686,245,220.5,3.5,2,0.4,3,13.97,16.08,190,0.17500664544028,0.478677812651987,0.38028568659756,0.733825964236952,11,0.561274314937535,0.403512246033553,0.769876212535107,0.160596110257273,2,2,
0.74,686,245,220.5,3.5,3,0.4,3,14.22,15.39,76,0.429877138824531,0.998649214055769,0.486405042323831,0.820635963116949,51,0.902440282376405,0.212474905722981,0.626591790994325,0.674757142542435,3,2,
0.74,686,245,220.5,3.5,4,0.4,3,14.1,16.57,5,0.534608498243675,0.114015213496925,0.262301007423045,0.738665108887649,73,0.67720773930096,0.0887003097268186,0.397237012847774,0.412869992815938,1,3,
0.74,686,245,220.5,3.5,5,0.4,3,13.78,16.6,145,0.646235394395182,0.739645856382617,0.941077109724803,0.220658234395863,54,0.664629523946844,0.670031980993245,0.664156099502857,0.067581939102673,3,4,
0.71,710.5,269.5,220.5,3.5,2,0.4,3,14.07,16.11,80,0.499020331692807,0.0296791775925627,0.483490436676107,0.216023569107123,50,0.200007608752777,0.889739048793957,0.273095319206108,0.320913730370859,2,1,
0.71,710.5,269.5,220.5,3.5,3,0.4,3,14.03,15.47,198,0.909904776062247,0.402112183865213,0.165677349642254,0.655977676197714,12,0.655498150364548,0.888110452326665,0.170626590273864,0.156642848633638,1,2,
0.71,710.5,269.5,220.5,3.5,4,0.4,3,13.94,16.7,172,0.509024382558441,0.291273791562465,0.73975951519879,0.225317587227045,90,0.584183807046254,0.158769006584913,0.756886461880944,0.559211667691732,2,1,
0.71,710.5,269.5,220.5,3.5,5,0.4,3,13.86,16.1,73,0.178868285000876,0.547252771531876,0.622310609796527,0.507532156446561,50,0.295342404762541,0.686234536069961,0.609507069150747,0.566225066302089,3,4,
0.69,735,294,220.5,3.5,2,0.4,3,14.32,16.35,78,0.60485648101128,0.722253219775467,0.458498330519938,0.495393384377251,82,0.834848558800378,0.842294526484724,0.979977404685344,0.0972881225740082,4,1,
0.69,735,294,220.5,3.5,3,0.4,3,14.56,15.84,188,0.50444250898883,0.0246486014249008,0.0581190256606926,0.697435047841564,77,0.6116016566243,0.164184341287906,0.654902835089311,0.799501415336786,3,1,
0.69,735,294,220.5,3.5,4,0.4,3,14.33,16.99,10,0.538932195610645,0.672330853361455,0.998211581094852,0.883017915745632,13,0.359328279006595,0.494530749366494,0.677470282571715,0.418235940284745,2,2,
0.69,735,294,220.5,3.5,5,0.4,3,14.08,17.02,122,0.369244897539562,0.273456669467167,0.869129828485848,0.0758021564427849,78,0.438236008326695,0.836166467377586,0.29748949314077,0.52488953588447,2,1,
0.66,759.5,318.5,220.5,3.5,2,0.4,3,15.16,17.04,59,0.0340140880964132,0.505561003919637,0.996083861896324,0.566644506080384,95,0.746469809639729,0.911981298707499,0.413356722055851,0.806563146120473,3,2,
0.66,759.5,318.5,220.5,3.5,3,0.4,3,15.18,17.63,177,0.4375634721069,0.971815000472858,0.6323898417682,0.270394849616104,61,0.186925665509097,0.885805573716843,0.799457491994464,0.35005440453659,3,3,
0.66,759.5,318.5,220.5,3.5,4,0.4,3,14.72,18.1,137,0.423028827949961,0.159592337215902,0.489174529383762,0.339297056250021,78,0.611804499766538,0.889466059110933,0.475519971621438,0.621323439283582,3,2,
0.66,759.5,318.5,220.5,3.5,5,0.4,3,14.9,18.22,130,0.453444244286946,0.349313142173435,0.175102729022608,0.571039850357624,100,0.257892064440447,0.585335784259949,0.289480937065541,0.0714808930539402,4,1,
0.64,784,343,220.5,3.5,2,0.4,3,18.48,20.78,19,0.0801892449880724,0.248555840790052,0.401579861716878,0.275053184078677,96,0.239837202806765,0.813545878451734,0.749340716672606,0.82564997635505,4,1,
0.64,784,343,220.5,3.5,3,0.4,3,18.71,20.72,188,0.765926515087148,0.652696544410163,0.598710147010786,0.813627345442069,66,0.997547473635899,0.326862237815532,0.322229007683714,0.172778409646858,1,2,
0.64,784,343,220.5,3.5,4,0.4,3,18.48,21.54,72,0.0453196431738142,0.805039940728915,0.961323935411747,0.682765193997716,59,0.842630307711962,0.160263420854653,0.851140362743148,0.25963038253357,2,1,
0.64,784,343,220.5,3.5,5,0.4,3,18.46,21.53,20,0.875230920712467,0.528917647010803,0.40395632733488,0.87976791199161,72,0.840634770293285,0.972571509750442,0.59134677037629,0.176187291129583,1,4,
0.62,808.5,367.5,220.5,3.5,2,0.4,3,16.47,16.9,33,0.804995507225452,0.708689826318099,0.240140315119878,0.661182219287415,14,0.540910262474203,0.292134959850475,0.0971788270587555,0.313781569414743,3,3,
0.62,808.5,367.5,220.5,3.5,3,0.4,3,16.35,17.14,92,0.836847729328167,0.850811675295102,0.575881593973562,0.284973129065893,87,0.606784797658107,0.329393284206742,0.447197209047102,0.614984825972589,1,1,
0.62,808.5,367.5,220.5,3.5,4,0.4,3,16.55,16.56,32,0.565905310683129,0.364966056362822,0.245067206193711,0.363680811437322,35,0.475805801454633,0.190780118734255,0.526283375676316,0.919622624640591,4,1,
0.62,808.5,367.5,220.5,3.5,5,0.4,3,16.74,16,52,0.977773857840721,0.49613221019847,0.730364511700265,0.631538801307132,65,0.612509377754679,0.971781366513593,0.219915669581844,0.189292320139486,2,1,
0.98,514.5,294,110.25,7,2,0.4,4,32.85,32.95,151,0.556434639520118,0.781004730427858,0.477175231279651,0.379162453239142,51,0.667259181801544,0.602086292298508,0.00752825486864305,0.777115764450473,1,4,
0.98,514.5,294,110.25,7,3,0.4,4,32.67,33.06,70,0.0603495645189797,0.333524907174636,0.893230576615577,0.729169585037138,61,0.675052123937766,0.786376848339313,0.215896714185708,0.70725969138125,1,1,
0.98,514.5,294,110.25,7,4,0.4,4,32.21,33.95,116,0.24452030963081,0.43278859136423,0.222726581162152,0.408866062005341,84,0.394058383108393,0.254536360452017,0.921350789827087,0.814227057385516,1,2,
0.98,514.5,294,110.25,7,5,0.4,4,32.74,33.88,117,0.906254861449869,0.612599630957082,0.805205689332862,0.312419154903595,59,0.336666755192899,0.228336534310366,0.885409002626435,0.684258664935964,4,4,
0.9,563.5,318.5,122.5,7,2,0.4,4,36.45,33.98,67,0.295912608963098,0.387123832484584,0.661432596191832,0.464511741067197,33,0.406201812021207,0.731330017317495,0.198841279214959,0.825379330464787,4,3,
0.9,563.5,318.5,122.5,7,3,0.4,4,35.73,39.92,105,0.67356000315797,0.56379664975299,0.47847166527441,0.96338103937557,49,0.358363279541754,0.606548494004764,0.0229430230118986,0.195469095020581,2,2,
0.9,563.5,318.5,122.5,7,4,0.4,4,35.4,39.22,69,0.19152463890421,0.40028406873531,0.567764003410196,0.13555687447309,54,0.91680723031391,0.979856233305699,0.520256515806997,0.506032524080885,2,1,
0.9,563.5,318.5,122.5,7,5,0.4,4,36.57,36.1,102,0.321467344602135,0.213445995555159,0.243139055733709,0.590215708366064,48,0.20015979124561,0.926200637926497,0.201855837740947,0.402421528335258,4,3,
0.86,588,294,147,7,2,0.4,4,32.38,31.53,109,0.888072940611328,0.190916308601096,0.400871026964177,0.994130783941896,88,0.444608293491721,0.542489226099232,0.616171162343847,0.0295251333142204,3,4,
0.86,588,294,147,7,3,0.4,4,31.66,36.2,25,0.758766471548597,0.00409934404578195,0.207778513338296,0.911266975672723,46,0.380134267902898,0.823686154565256,0.961873979464693,0.863898678598797,3,1,
0.86,588,294,147,7,4,0.4,4,32.15,36.21,77,0.116491081224766,0.0989703114119943,0.650239298447995,0.72201766284878,69,0.694861907888961,0.880816718979119,0.487999791934753,0.159282539261108,4,4,
0.86,588,294,147,7,5,0.4,4,32.75,31,73,0.925502237054947,0.0359688399269896,0.898324379376681,0.680468061468848,27,0.194121656984832,0.21586362052484,0.850181668660174,0.0906502706344302,1,1,
0.82,612.5,318.5,147,7,2,0.4,4,28.93,28.2,129,0.320990641065043,0.904431003387242,0.0275654335853774,0.445167394391351,61,0.303565205669975,0.621778677775275,0.172801659684096,0.223756020594233,4,4,
0.82,612.5,318.5,147,7,3,0.4,4,28.05,32.35,13,0.524365763390099,0.786808001741047,0.357788361428686,0.891905324760045,86,0.360080562515369,0.8107253550787,0.704497326191371,0.336406693000927,3,3,
0.82,612.5,318.5,147,7,4,0.4,4,28.64,31.14,160,0.730375551560666,0.838198796040314,0.372008704193467,0.340537065505037,86,0.448476064293316,0.342956200791015,0.0294394257965314,0.0324773481998471,1,3,
0.82,612.5,318.5,147,7,5,0.4,4,29.52,28.43,166,0.942723654583782,0.900660582816135,0.237063571808438,0.0149356359907982,56,0.703046487013444,0.970542584743382,0.826334507980292,0.0247680047655857,1,1,
0.79,637,343,147,7,2,0.4,4,42.77,38.33,1,0.822531934495376,0.436947439888649,0.549026651950581,0.305468252061308,67,0.669773299198858,0.624707403119956,0.778982182620985,0.890391123701822,4,2,
0.79,637,343,147,7,3,0.4,4,41.73,47.59,66,0.265241532821264,0.0558529609631709,0.642660820356965,0.372284316347558,99,0.924497872031859,0.221872732371164,0.301212066071453,0.0748581333343564,1,3,
0.79,637,343,147,7,4,0.4,4,41.32,46.23,42,0.13106853675446,0.250231891116382,0.761459948022246,0.0784345601951448,30,0.314588022667071,0.896319104717517,0.0300717305965044,0.0181465363746294,1,1,
0.79,637,343,147,7,5,0.4,4,42.96,39.56,144,0.328836716296524,0.234389703618059,0.649143676433557,0.975309521862439,25,0.601188306250346,0.916162615209699,0.799247128478723,0.526274541956398,1,2,
0.76,661.5,416.5,122.5,7,2,0.4,4,40.68,40.36,36,0.0032236306931912,0.94379922975167,0.802370336023487,0.953528145020153,78,0.585081324319364,0.409788735879602,0.55526209395397,0.417415277452643,3,2,
0.76,661.5,416.5,122.5,7,3,0.4,4,40.4,39.67,80,0.725065238564252,0.637060789580867,0.490325303496291,0.813215277534071,32,0.367980005239333,0.484794340322063,0.037349523161167,0.791514906736532,1,1,
0.76,661.5,416.5,122.5,7,4,0.4,4,40.6,39.85,121,0.378899654108964,0.620258818609606,0.304297006765443,0.495144716884789,30,0.285212866362178,0.331723783634358,0.674071593448431,0.286423154927848,1,3,
0.76,661.5,416.5,122.5,7,5,0.4,4,40.11,40.77,184,0.705126299068896,0.921683167452726,0.360680315738037,0.474301996948814,91,0.0517100157000131,0.236427538611651,0.102945905561256,0.740512468223157,3,1,
0.74,686,245,220.5,3.5,2,0.4,4,14.37,16.61,95,0.566906319782253,0.381393519718271,0.12022085622672,0.844419411825423,3,0.462605222669252,0.981859559281474,0.132694904028052,0.919816437073909,1,1,
0.74,686,245,220.5,3.5,3,0.4,4,14.48,16.74,86,0.756049001814236,0.586896142294524,0.679089638364492,0.532460910827237,79,0.252413154296343,0.770440194976036,0.164376766379669,0.126963823934029,3,4,
0.74,686,245,220.5,3.5,4,0.4,4,14.32,16.9,126,0.166073656360326,0.518450809175919,0.733916133364853,0.0607026990246014,29,0.378597485671137,0.107209881963983,0.348316678219959,0.458658027818048,1,1,
0.74,686,245,220.5,3.5,5,0.4,4,14.44,17.32,124,0.809562428241468,0.356594858719405,0.560948413446394,0.0546285649392395,76,0.908038487267085,0.914197335553305,0.813844495452226,0.393617884110519,4,1,
0.71,710.5,269.5,220.5,3.5,2,0.4,4,14.6,16.85,66,0.816025825959902,0.462724837093154,0.76075373387857,0.0628965264187406,54,0.467536181989764,0.894226966251235,0.349701871226236,0.308292735994083,3,1,
0.71,710.5,269.5,220.5,3.5,3,0.4,4,14.7,17.2,139,0.0151646664713349,0.970956860566268,0.455106371427686,0.798121089307984,90,0.102049932574517,0.0658414376971949,0.726571368222694,0.212223360190451,3,2,
0.71,710.5,269.5,220.5,3.5,4,0.4,4,14.47,17.23,171,0.00440494534794426,0.23829749755265,0.594567166699364,0.640914537506379,1,0.103272665446643,0.337164402834214,0.0622560305924877,0.822025178654785,3,1,
0.71,710.5,269.5,220.5,3.5,5,0.4,4,14.66,17.74,115,0.220003558266046,0.802163633222301,0.859635553844494,0.59129802323628,10,0.914205196668579,0.0433128690843897,0.758057605494785,0.359708232708887,1,4,
0.69,735,294,220.5,3.5,2,0.4,4,14.54,16.81,155,0.373797123879524,0.0872448207961337,0.404024847942291,0.841405694929637,14,0.344043921568152,0.0198330612909408,0.12768549406684,0.876169266327238,2,2,
0.69,735,294,220.5,3.5,3,0.4,4,14.62,16.88,130,0.479271668340327,0.247200369078277,0.823696797049203,0.081310968639156,53,0.880533470953239,0.789718270722134,0.13106926187892,0.305476956843409,3,2,
0.69,735,294,220.5,3.5,4,0.4,4,14.53,16.9,120,0.859405147364498,0.0257072641322972,0.485995023040803,0.904492432326671,97,0.015567367912667,0.493575229362395,0.151192355664155,0.24539883892826,4,1,
0.69,735,294,220.5,3.5,5,0.4,4,14.71,17.39,72,0.884721125561038,0.161539128119779,0.816037117669408,0.470976460002747,50,0.0993579442535691,0.942027510367207,0.55731537223234,0.461763562533822,1,2,
0.66,759.5,318.5,220.5,3.5,2,0.4,4,15.34,17.86,125,0.86352175194952,0.855735923308297,0.944523132711709,0.186438511359243,89,0.500740597825641,0.591584541289781,0.762435727252806,0.0279151809427129,2,4,
0.66,759.5,318.5,220.5,3.5,3,0.4,4,15.29,17.82,48,0.228762980445328,0.472333967862173,0.982981577061542,0.361814984013792,18,0.241983961458745,0.493544518915257,0.104779138565033,0.155899405523286,4,3,
0.66,759.5,318.5,220.5,3.5,4,0.4,4,15.09,18.36,62,0.550519849278481,0.474763037942932,0.205263722126517,0.638876048278924,84,0.27832419924294,0.300641565869245,0.376251858343462,0.283182998195808,4,2,
0.66,759.5,318.5,220.5,3.5,5,0.4,4,15.3,18.24,113,0.919294768903906,0.680933922181221,0.0854359517364716,0.570678581932595,94,0.475476538782672,0.375607286503164,0.912500247895413,0.874363780901934,4,3,
0.64,784,343,220.5,3.5,2,0.4,4,19.06,21.68,27,0.600407674356159,0.552772842974789,0.623537333725299,0.567867064129716,58,0.543469983932115,0.630379578192201,0.0651742543599841,0.188706837513195,1,1,
0.64,784,343,220.5,3.5,3,0.4,4,19.13,21.54,136,0.0398718443027746,0.756846635849374,0.191627469213432,0.904269966393174,83,0.128024373232754,0.423845005304804,0.0313453242753927,0.850166628335369,2,4,
0.64,784,343,220.5,3.5,4,0.4,4,19,22.25,145,0.127229186942222,0.922025834158452,0.194562514868047,0.256427825745392,67,0.232228360411865,0.446445728983181,0.0738197789964672,0.498166452496143,2,2,
0.64,784,343,220.5,3.5,5,0.4,4,18.84,22.49,58,0.323923814525182,0.452671629237086,0.293751609975183,0.731746972195827,52,0.188196834338905,0.514327075385941,0.356430082477736,0.283262508953003,1,3,
0.62,808.5,367.5,220.5,3.5,2,0.4,4,16.44,17.1,177,0.341482690478112,0.249894695901607,0.691758081627056,0.446225803097574,17,0.302811871875944,0.438602568849873,0.12982593545996,0.268225421961486,1,2,
0.62,808.5,367.5,220.5,3.5,3,0.4,4,16.9,16.79,104,0.780658672154896,0.754284773127766,0.249448338167634,0.72452960009335,47,0.353319804046724,0.063958634857537,0.454202725049698,0.367751277097834,1,1,
0.62,808.5,367.5,220.5,3.5,4,0.4,4,16.94,16.58,196,0.438299919983096,0.40560333829398,0.692502324036439,0.358171093025919,18,0.0126232796192786,0.604881405231504,0.987397778827476,0.939606941148308,2,1,
0.62,808.5,367.5,220.5,3.5,5,0.4,4,16.77,16.79,21,0.475603720558112,0.693464732279229,0.101289971382236,0.351828188282949,21,0.0710194552815785,0.455795221995606,0.138342294066354,0.648095336783256,1,4,
0.98,514.5,294,110.25,7,2,0.4,5,32.84,32.88,153,0.939864085082967,0.614761018875076,0.427412711204716,0.808793070256058,77,0.261730193679808,0.717337681376621,0.00990436748970068,0.983858703192002,3,2,
0.98,514.5,294,110.25,7,3,0.4,5,32.72,33.23,72,0.41700867722994,0.877138302241019,0.0192390636034454,0.189752139084403,3,0.371528828447693,0.96726971495581,0.626115315729548,0.41743139186007,3,4,
0.98,514.5,294,110.25,7,4,0.4,5,32.21,33.76,191,0.131491603387042,0.335902190767003,0.968521534835887,0.676712014747635,95,0.924726183669722,0.660507827984807,0.0915566732412566,0.0589610962610727,4,2,
0.98,514.5,294,110.25,7,5,0.4,5,32.73,34.01,88,0.0182632640526942,0.699562078325401,0.0520727942777724,0.595162182493212,42,0.518766674350128,0.128150649648596,0.213754587480996,0.940294804484557,1,2,
0.9,563.5,318.5,122.5,7,2,0.4,5,35.67,33.94,73,0.146298954056075,0.424404608392426,0.579470409760631,0.193342557105944,76,0.778180767009697,0.588078910433972,0.255339647804665,0.962303303004497,4,2,
0.9,563.5,318.5,122.5,7,3,0.4,5,35.01,33.14,135,0.150465707147647,0.560126593985959,0.689122778761392,0.522210165243485,18,0.585707068271902,0.205675235699612,0.352552423938327,0.476740241410377,4,1,
0.9,563.5,318.5,122.5,7,4,0.4,5,34.72,38.79,40,0.0580623040449295,0.204198837696805,0.919581071162292,0.895726021791746,2,0.248478514176428,0.551882313602108,0.953779359022826,0.61196524564068,3,1,
0.9,563.5,318.5,122.5,7,5,0.4,5,35.24,37.27,159,0.615429342662667,0.617633725714645,0.937809305109335,0.117586480162501,37,0.573123127653234,0.796670075255002,0.430629501120617,0.739370810560247,4,2,
0.86,588,294,147,7,2,0.4,5,32.31,29.69,56,0.293753385132007,0.430738465265569,0.790622052777696,0.261485347968683,36,0.88155102035483,0.980766250464972,0.386353269357837,0.133462558000003,4,2,
0.86,588,294,147,7,3,0.4,5,31.81,31.2,129,0.83979729066323,0.606616975139808,0.759588630004039,0.617294907143521,62,0.56452849995054,0.39222531313088,0.0191884426904713,0.0458616169169374,1,3,
0.86,588,294,147,7,4,0.4,5,31.12,36.26,72,0.415789090944321,0.923482164328323,0.68522708286294,0.340789332209959,100,0.940694575739462,0.311528438052991,0.808471696037382,0.780430143862108,1,3,
0.86,588,294,147,7,5,0.4,5,32.06,35.71,118,0.151118110572252,0.951609223065122,0.398306910080307,0.801553408617081,92,0.717095969296616,0.0662039578348692,0.545228890190214,0.385023937226879,2,1,
0.82,612.5,318.5,147,7,2,0.4,5,30,29.93,38,0.109592043738841,0.398816205679623,0.0956560024976439,0.434842086582482,76,0.378389858766601,0.215368403918381,0.808833021968511,0.439605726362136,1,1,
0.82,612.5,318.5,147,7,3,0.4,5,29.5,29.56,152,0.591932251769317,0.517973603844035,0.440832384448908,0.241125874155876,24,0.267128725402311,0.98539231929046,0.492814291861157,0.223953879670224,1,3,
0.82,612.5,318.5,147,7,4,0.4,5,29.06,33.84,27,0.419342509348851,0.117484506326471,0.779438064414777,0.711428231027668,12,0.223477570883125,0.223249080694261,0.715917660981365,0.339803683706341,1,3,
0.82,612.5,318.5,147,7,5,0.4,5,29.92,32.54,133,0.952266853028803,0.286026195929801,0.850046612831197,0.895944031289712,18,0.990258722669099,0.004842070322557,0.843787303612689,0.546864081142731,3,3,
0.79,637,343,147,7,2,0.4,5,42.11,38.56,28,0.404053918029145,0.577104656741777,0.973182413421628,0.292286384637974,58,0.953872153840464,0.533840853249026,0.358329346656199,0.161180333740555,3,3,
0.79,637,343,147,7,3,0.4,5,41.96,37.7,59,0.546311899698841,0.79888104864661,0.524536161334337,0.85439569502162,55,0.60253024240932,0.636641111958697,0.399496024715091,0.890085153488494,1,2,
0.79,637,343,147,7,4,0.4,5,41.09,47.01,117,0.133580264010504,0.136497936426456,0.266216880382777,0.279090596507442,93,0.117167048566776,0.461480392252799,0.45680137364107,0.991343283634661,2,2,
0.79,637,343,147,7,5,0.4,5,40.79,44.87,147,0.69601385312891,0.0742945621983426,0.239785112511444,0.934175638207371,68,0.792139872770815,0.223854572352765,0.687801106235261,0.309285681213619,1,3,
0.76,661.5,416.5,122.5,7,2,0.4,5,38.82,39.37,116,0.156022703513777,0.215215611711109,0.39873618303493,0.444270044050578,92,0.406831050991063,0.438149777363154,0.156664985393694,0.470030091685788,1,1,
0.76,661.5,416.5,122.5,7,3,0.4,5,39.72,39.8,170,0.0905532219322558,0.48572805747808,0.75356258593849,0.411455348309418,72,0.0253849452907603,0.201244393698076,0.59773653418344,0.641707180087655,4,1,
0.76,661.5,416.5,122.5,7,4,0.4,5,39.31,37.79,20,0.6582073202648,0.899913938493131,0.628711461869335,0.624778662544761,90,0.385670820590533,0.347510262617864,0.0568274083902755,0.600772530789318,2,1,
0.76,661.5,416.5,122.5,7,5,0.4,5,39.86,38.18,28,0.964225026231381,0.211736503524952,0.864185828479879,0.433971062903951,29,0.0873378381340606,0.693684604920761,0.896496914462862,0.918206382619723,1,4,
0.74,686,245,220.5,3.5,2,0.4,5,14.41,16.69,15,0.856560520248441,0.106665960117665,0.488107854017614,0.737429077497575,69,0.808189603925687,0.237509015310479,0.0964951689979929,0.450461777182409,2,2,
0.74,686,245,220.5,3.5,3,0.4,5,14.19,16.62,19,0.359577046515862,0.09093185223897,0.227902103214514,0.503495405987347,25,0.672732387556443,0.783513489935438,0.443379996614186,0.139072701101584,3,2,
0.74,686,245,220.5,3.5,4,0.4,5,14.17,16.94,35,0.0593417602849641,0.53438962123044,0.93829307797851,0.264639388340519,93,0.25086092936393,0.355073597686931,0.739477264068033,0.114264099208467,3,3,
0.74,686,245,220.5,3.5,5,0.4,5,14.39,16.7,159,0.462019656581987,0.306196631391321,0.0246038103656999,0.495041848140576,32,0.352789546665681,0.667546953327387,0.978471591529006,0.868533017566249,1,2,
0.71,710.5,269.5,220.5,3.5,2,0.4,5,12.43,15.59,183,0.654626632587747,0.698988571231842,0.665898079093488,0.478163776150381,55,0.435546356042899,0.228403960678352,0.0423902880770203,0.884395928971739,2,1,
0.71,710.5,269.5,220.5,3.5,3,0.4,5,12.63,14.58,114,0.294357056254117,0.836301824321248,0.620261474346452,0.0298324152475707,19,0.436441683214254,0.636012573784541,0.705488894773328,0.498735788464143,2,1,
0.71,710.5,269.5,220.5,3.5,4,0.4,5,12.76,15.33,169,0.961309258896982,0.912233234255423,0.0719196019840605,0.770463363876076,83,0.710208729374396,0.759641675609266,0.91003796098386,0.358229437749115,4,3,
0.71,710.5,269.5,220.5,3.5,5,0.4,5,12.42,15.31,38,0.856541226477327,0.619356532566364,0.270811420474591,0.373622098855826,35,0.531432372788226,0.129898193786939,0.0263102518117082,0.534294141794394,1,2,
0.69,735,294,220.5,3.5,2,0.4,5,14.12,16.63,59,0.723778529728828,0.680151598509328,0.0422661902142517,0.687686837286994,40,0.206552489861942,0.835348555429674,0.0819693113291596,0.155209058567003,2,1,
0.69,735,294,220.5,3.5,3,0.4,5,14.28,15.87,47,0.926295133643583,0.857570188978463,0.336950804148468,0.19879120041949,12,0.292557747612879,0.684943813362245,0.282577655685397,0.268866825849307,1,4,
0.69,735,294,220.5,3.5,4,0.4,5,14.37,16.54,143,0.544352879825196,0.385922188129633,0.0276495160146791,0.591508683664262,31,0.23103127342512,0.907094646867211,0.780424127717048,0.890481183295626,2,4,
0.69,735,294,220.5,3.5,5,0.4,5,14.21,16.74,120,0.940463180120354,0.145304272123641,0.312621652335695,0.39549013841247,34,0.459276817628305,0.135238815871291,0.619430257250668,0.308206609741333,4,2,
0.66,759.5,318.5,220.5,3.5,2,0.4,5,14.96,17.64,192,0.429567720419535,0.0189821539454999,0.0916596941014611,0.960520369561438,19,0.84634879295096,0.818825255437733,0.997961711213892,0.238232368473394,1,2,
0.66,759.5,318.5,220.5,3.5,3,0.4,5,14.92,17.79,156,0.948676336664045,0.934919889005436,0.870002768818027,0.690859901222215,83,0.902881913064769,0.587316015719341,0.791044380561743,0.0481177658590576,4,3,
0.66,759.5,318.5,220.5,3.5,4,0.4,5,14.92,17.55,89,0.592220323517174,0.721921702516426,0.366673781744872,0.202832012212693,73,0.359500435421343,0.0619662930081696,0.595512644348492,0.552154081549368,1,3,
0.66,759.5,318.5,220.5,3.5,5,0.4,5,15.16,18.06,26,0.975745340302999,0.0316001670980337,0.058660996293839,0.493190719269401,10,0.0609394716435255,0.0273898430630799,0.323602104725109,0.110893277980466,4,4,
0.64,784,343,220.5,3.5,2,0.4,5,17.69,20.82,92,0.852580037382244,0.825587494912704,0.785206037457664,0.568057758459685,38,0.593465283501299,0.69440804585847,0.693682081467655,0.982053938903867,4,4,
0.64,784,343,220.5,3.5,3,0.4,5,18.19,20.21,84,0.733600053355286,0.135269634099684,0.997486112585784,0.0858725128213577,30,0.369780128928191,0.41957079773352,0.638046136810728,0.946119222310771,1,2,
0.64,784,343,220.5,3.5,4,0.4,5,18.16,20.71,146,0.314528743039507,0.259737200773245,0.180220643192087,0.685740338404622,89,0.563148635747898,0.0883578847869136,0.371354171563565,0.62376025906568,2,1,
0.64,784,343,220.5,3.5,5,0.4,5,17.88,21.4,188,0.00547933026048966,0.752865648450465,0.356745361969841,0.333106723245395,3,0.929230907195028,0.199205963234145,0.553927098523125,0.728183434218855,3,3,
0.62,808.5,367.5,220.5,3.5,2,0.4,5,16.54,16.88,96,0.386748812041842,0.0873523184066147,0.549276897611952,0.823997569427519,13,0.994298424810908,0.688174746508805,0.529064524831069,0.509116094155302,2,1,
0.62,808.5,367.5,220.5,3.5,3,0.4,5,16.44,17.11,4,0.98990937993426,0.79003751392741,0.0135816079110138,0.256500290263884,11,0.559875007794035,0.576782533411413,0.505388756009916,0.78807571314153,3,3,
